data,produto,categoria,preco_unitario,mes,dia_semana,quantidade_vendida
2023-11-03,Banana Nanica,Hortifruti,3.13,11,Friday,19
2023-11-03,Coca-Cola 2L,Bebidas,8.2,11,Friday,72
2023-11-03,Arroz 5kg,Mercearia,20.9,11,Friday,161
2023-11-03,Feijão Carioca,Mercearia,7.84,11,Friday,38
2023-11-03,Sabonete,Higiene,1.91,11,Friday,112
2023-11-03,Fralda Infantil,Infantil,42.33,11,Friday,124
2023-11-03,Queijo Mussarela,Laticínios,34.85,11,Friday,77
2023-11-03,Cerveja Lata,Bebidas,3.15,11,Friday,40
2023-11-03,Iogurte Natural,Laticínios,2.51,11,Friday,53
2023-11-03,Manteiga 200g,Laticínios,6.35,11,Friday,34
2023-11-03,Tomate,Hortifruti,4.06,11,Friday,156
2023-11-03,Alface,Hortifruti,2.18,11,Friday,22
2023-11-03,Cenoura,Hortifruti,3.25,11,Friday,80
2023-11-03,Detergente,Limpeza,2.21,11,Friday,128
2023-11-03,Desinfetante,Limpeza,4.7,11,Friday,204
2023-11-03,Shampoo,Higiene,10.73,11,Friday,80
2023-11-03,Creme Dental,Higiene,3.05,11,Friday,60
2023-11-03,Papel Higiênico,Higiene,10.82,11,Friday,114
2023-11-03,Óleo de Soja,Mercearia,6.68,11,Friday,169
2023-11-03,Macarrão Espaguete,Mercearia,4.08,11,Friday,161
2023-11-03,Molho de Tomate,Mercearia,3.08,11,Friday,126
2023-11-03,Café 500g,Mercearia,12.61,11,Friday,112
2023-11-03,Biscoito Recheado,Mercearia,2.6,11,Friday,104
2023-11-03,"Água Mineral 1,5L",Bebidas,2.03,11,Friday,101
2023-11-03,Suco de Laranja,Bebidas,5.13,11,Friday,134
2023-11-03,Vinho Tinto,Bebidas,32.43,11,Friday,88
2023-11-03,Frango Congelado,Carnes,15.41,11,Friday,60
2023-11-03,Carne Moída,Carnes,27.33,11,Friday,132
2023-11-04,Leite Integral,Laticínios,4.57,11,Saturday,130
2023-11-04,Pão Francês,Padaria,0.54,11,Saturday,57
2023-11-04,Banana Nanica,Hortifruti,3.22,11,Saturday,182
2023-11-04,Coca-Cola 2L,Bebidas,7.66,11,Saturday,116
2023-11-04,Arroz 5kg,Mercearia,20.68,11,Saturday,48
2023-11-04,Feijão Carioca,Mercearia,8.29,11,Saturday,203
2023-11-04,Sabonete,Higiene,2.16,11,Saturday,146
2023-11-04,Fralda Infantil,Infantil,41.87,11,Saturday,78
2023-11-04,Queijo Mussarela,Laticínios,37.29,11,Saturday,188
2023-11-04,Cerveja Lata,Bebidas,3.14,11,Saturday,202
2023-11-04,Iogurte Natural,Laticínios,2.42,11,Saturday,125
2023-11-04,Manteiga 200g,Laticínios,6.16,11,Saturday,132
2023-11-04,Tomate,Hortifruti,4.32,11,Saturday,130
2023-11-04,Alface,Hortifruti,2.12,11,Saturday,176
2023-11-04,Cenoura,Hortifruti,3.07,11,Saturday,84
2023-11-04,Detergente,Limpeza,2.28,11,Saturday,185
2023-11-04,Desinfetante,Limpeza,4.43,11,Saturday,168
2023-11-04,Shampoo,Higiene,10.9,11,Saturday,143
2023-11-04,Creme Dental,Higiene,3.27,11,Saturday,189
2023-11-04,Papel Higiênico,Higiene,10.31,11,Saturday,104
2023-11-04,Óleo de Soja,Mercearia,7.49,11,Saturday,186
2023-11-04,Macarrão Espaguete,Mercearia,3.99,11,Saturday,106
2023-11-04,Molho de Tomate,Mercearia,3.15,11,Saturday,39
2023-11-04,Café 500g,Mercearia,12.12,11,Saturday,195
2023-11-04,Biscoito Recheado,Mercearia,2.59,11,Saturday,144
2023-11-04,"Água Mineral 1,5L",Bebidas,1.99,11,Saturday,206
2023-11-04,Suco de Laranja,Bebidas,4.91,11,Saturday,84
2023-11-04,Vinho Tinto,Bebidas,29.15,11,Saturday,87
2023-11-04,Frango Congelado,Carnes,15.51,11,Saturday,108
2023-11-04,Carne Moída,Carnes,25.09,11,Saturday,162
2023-11-05,Leite Integral,Laticínios,4.43,11,Sunday,70
2023-11-05,Pão Francês,Padaria,0.51,11,Sunday,68
2023-11-05,Banana Nanica,Hortifruti,3.28,11,Sunday,29
2023-11-05,Coca-Cola 2L,Bebidas,7.73,11,Sunday,73
2023-11-05,Arroz 5kg,Mercearia,20.49,11,Sunday,173
2023-11-05,Feijão Carioca,Mercearia,8.5,11,Sunday,40
2023-11-05,Sabonete,Higiene,2.01,11,Sunday,103
2023-11-05,Fralda Infantil,Infantil,43.36,11,Sunday,202
2023-11-05,Queijo Mussarela,Laticínios,37.27,11,Sunday,120
2023-11-05,Cerveja Lata,Bebidas,2.91,11,Sunday,74
2023-11-05,Iogurte Natural,Laticínios,2.53,11,Sunday,148
2023-11-05,Manteiga 200g,Laticínios,5.94,11,Sunday,40
2023-11-05,Tomate,Hortifruti,4.19,11,Sunday,99
2023-11-05,Alface,Hortifruti,2.0,11,Sunday,101
2023-11-05,Cenoura,Hortifruti,2.99,11,Sunday,25
2023-11-05,Detergente,Limpeza,2.33,11,Sunday,52
2023-11-05,Desinfetante,Limpeza,4.32,11,Sunday,39
2023-11-05,Shampoo,Higiene,10.51,11,Sunday,74
2023-11-05,Creme Dental,Higiene,3.29,11,Sunday,49
2023-11-05,Papel Higiênico,Higiene,10.28,11,Sunday,109
2023-11-05,Óleo de Soja,Mercearia,7.14,11,Sunday,134
2023-11-05,Macarrão Espaguete,Mercearia,4.28,11,Sunday,49
2023-11-05,Molho de Tomate,Mercearia,3.1,11,Sunday,98
2023-11-05,Café 500g,Mercearia,11.85,11,Sunday,14
2023-11-05,Biscoito Recheado,Mercearia,2.56,11,Sunday,168
2023-11-05,"Água Mineral 1,5L",Bebidas,2.1,11,Sunday,81
2023-11-05,Suco de Laranja,Bebidas,4.83,11,Sunday,152
2023-11-05,Vinho Tinto,Bebidas,29.54,11,Sunday,58
2023-11-05,Frango Congelado,Carnes,15.01,11,Sunday,162
2023-11-05,Carne Moída,Carnes,24.75,11,Sunday,139
2023-11-06,Leite Integral,Laticínios,4.5,11,Monday,105
2023-11-06,Pão Francês,Padaria,0.51,11,Monday,135
2023-11-06,Banana Nanica,Hortifruti,3.1,11,Monday,105
2023-11-06,Coca-Cola 2L,Bebidas,8.21,11,Monday,112
2023-11-06,Arroz 5kg,Mercearia,21.79,11,Monday,71
2023-11-06,Feijão Carioca,Mercearia,8.19,11,Monday,56
2023-11-06,Sabonete,Higiene,1.96,11,Monday,128
2023-11-06,Fralda Infantil,Infantil,41.23,11,Monday,29
2023-11-06,Queijo Mussarela,Laticínios,36.88,11,Monday,50
2023-11-06,Cerveja Lata,Bebidas,3.16,11,Monday,22
2023-11-06,Iogurte Natural,Laticínios,2.46,11,Monday,46
2023-11-06,Manteiga 200g,Laticínios,6.24,11,Monday,101
2023-11-06,Tomate,Hortifruti,4.1,11,Monday,12
2023-11-06,Alface,Hortifruti,2.01,11,Monday,98
2023-11-06,Cenoura,Hortifruti,3.05,11,Monday,34
2023-11-06,Detergente,Limpeza,2.34,11,Monday,37
2023-11-06,Desinfetante,Limpeza,4.43,11,Monday,117
2023-11-06,Shampoo,Higiene,9.84,11,Monday,16
2023-11-06,Creme Dental,Higiene,3.04,11,Monday,86
2023-11-06,Papel Higiênico,Higiene,9.72,11,Monday,42
2023-11-06,Óleo de Soja,Mercearia,7.46,11,Monday,14
2023-11-06,Macarrão Espaguete,Mercearia,4.14,11,Monday,95
2023-11-06,Molho de Tomate,Mercearia,2.99,11,Monday,78
2023-11-06,Café 500g,Mercearia,11.69,11,Monday,98
2023-11-06,Biscoito Recheado,Mercearia,2.72,11,Monday,37
2023-11-06,"Água Mineral 1,5L",Bebidas,1.95,11,Monday,107
2023-11-06,Suco de Laranja,Bebidas,5.11,11,Monday,29
2023-11-06,Vinho Tinto,Bebidas,30.29,11,Monday,92
2023-11-06,Frango Congelado,Carnes,15.98,11,Monday,115
2023-11-06,Carne Moída,Carnes,25.21,11,Monday,33
2023-11-07,Leite Integral,Laticínios,4.43,11,Tuesday,51
2023-11-07,Pão Francês,Padaria,0.54,11,Tuesday,116
2023-11-07,Banana Nanica,Hortifruti,3.15,11,Tuesday,52
2023-11-07,Coca-Cola 2L,Bebidas,7.96,11,Tuesday,88
2023-11-07,Arroz 5kg,Mercearia,19.09,11,Tuesday,46
2023-11-07,Feijão Carioca,Mercearia,8.28,11,Tuesday,109
2023-11-07,Sabonete,Higiene,1.93,11,Tuesday,137
2023-11-07,Fralda Infantil,Infantil,42.21,11,Tuesday,116
2023-11-07,Queijo Mussarela,Laticínios,34.3,11,Tuesday,28
2023-11-07,Cerveja Lata,Bebidas,2.99,11,Tuesday,109
2023-11-07,Iogurte Natural,Laticínios,2.73,11,Tuesday,122
2023-11-07,Manteiga 200g,Laticínios,6.16,11,Tuesday,98
2023-11-07,Tomate,Hortifruti,4.31,11,Tuesday,34
2023-11-07,Alface,Hortifruti,2.16,11,Tuesday,84
2023-11-07,Cenoura,Hortifruti,3.06,11,Tuesday,63
2023-11-07,Detergente,Limpeza,2.1,11,Tuesday,25
2023-11-07,Desinfetante,Limpeza,4.89,11,Tuesday,44
2023-11-07,Shampoo,Higiene,9.51,11,Tuesday,50
2023-11-07,Creme Dental,Higiene,2.9,11,Tuesday,27
2023-11-07,Papel Higiênico,Higiene,10.41,11,Tuesday,74
2023-11-07,Óleo de Soja,Mercearia,7.36,11,Tuesday,114
2023-11-07,Macarrão Espaguete,Mercearia,4.29,11,Tuesday,26
2023-11-07,Molho de Tomate,Mercearia,3.25,11,Tuesday,104
2023-11-07,Café 500g,Mercearia,12.06,11,Tuesday,30
2023-11-07,Biscoito Recheado,Mercearia,2.48,11,Tuesday,34
2023-11-07,"Água Mineral 1,5L",Bebidas,2.05,11,Tuesday,42
2023-11-07,Suco de Laranja,Bebidas,4.89,11,Tuesday,32
2023-11-07,Vinho Tinto,Bebidas,31.61,11,Tuesday,137
2023-11-07,Frango Congelado,Carnes,16.23,11,Tuesday,77
2023-11-07,Carne Moída,Carnes,25.26,11,Tuesday,85
2023-11-08,Leite Integral,Laticínios,4.89,11,Wednesday,39
2023-11-08,Pão Francês,Padaria,0.53,11,Wednesday,97
2023-11-08,Banana Nanica,Hortifruti,3.27,11,Wednesday,31
2023-11-08,Coca-Cola 2L,Bebidas,7.46,11,Wednesday,138
2023-11-08,Arroz 5kg,Mercearia,20.26,11,Wednesday,152
2023-11-08,Feijão Carioca,Mercearia,8.12,11,Wednesday,44
2023-11-08,Sabonete,Higiene,2.12,11,Wednesday,125
2023-11-08,Fralda Infantil,Infantil,39.8,11,Wednesday,84
2023-11-08,Queijo Mussarela,Laticínios,35.1,11,Wednesday,125
2023-11-08,Cerveja Lata,Bebidas,3.19,11,Wednesday,75
2023-11-08,Iogurte Natural,Laticínios,2.73,11,Wednesday,105
2023-11-08,Manteiga 200g,Laticínios,5.81,11,Wednesday,66
2023-11-08,Tomate,Hortifruti,4.02,11,Wednesday,26
2023-11-08,Alface,Hortifruti,2.05,11,Wednesday,61
2023-11-08,Cenoura,Hortifruti,3.23,11,Wednesday,54
2023-11-08,Detergente,Limpeza,2.27,11,Wednesday,63
2023-11-08,Desinfetante,Limpeza,4.9,11,Wednesday,11
2023-11-08,Shampoo,Higiene,10.76,11,Wednesday,95
2023-11-08,Creme Dental,Higiene,3.24,11,Wednesday,117
2023-11-08,Papel Higiênico,Higiene,10.83,11,Wednesday,65
2023-11-08,Óleo de Soja,Mercearia,6.89,11,Wednesday,56
2023-11-08,Macarrão Espaguete,Mercearia,4.08,11,Wednesday,79
2023-11-08,Molho de Tomate,Mercearia,3.08,11,Wednesday,141
2023-11-08,Café 500g,Mercearia,11.89,11,Wednesday,110
2023-11-08,Biscoito Recheado,Mercearia,2.74,11,Wednesday,97
2023-11-08,"Água Mineral 1,5L",Bebidas,2.03,11,Wednesday,32
2023-11-08,Suco de Laranja,Bebidas,5.44,11,Wednesday,105
2023-11-08,Vinho Tinto,Bebidas,30.7,11,Wednesday,117
2023-11-08,Frango Congelado,Carnes,14.64,11,Wednesday,50
2023-11-08,Carne Moída,Carnes,25.49,11,Wednesday,31
2023-11-09,Leite Integral,Laticínios,4.86,11,Thursday,123
2023-11-09,Pão Francês,Padaria,0.51,11,Thursday,99
2023-11-09,Banana Nanica,Hortifruti,3.16,11,Thursday,46
2023-11-09,Coca-Cola 2L,Bebidas,7.71,11,Thursday,125
2023-11-09,Arroz 5kg,Mercearia,19.41,11,Thursday,81
2023-11-09,Feijão Carioca,Mercearia,8.42,11,Thursday,74
2023-11-09,Sabonete,Higiene,2.09,11,Thursday,126
2023-11-09,Fralda Infantil,Infantil,40.77,11,Thursday,82
2023-11-09,Queijo Mussarela,Laticínios,35.36,11,Thursday,113
2023-11-09,Cerveja Lata,Bebidas,2.97,11,Thursday,23
2023-11-09,Iogurte Natural,Laticínios,2.46,11,Thursday,90
2023-11-09,Manteiga 200g,Laticínios,6.39,11,Thursday,49
2023-11-09,Tomate,Hortifruti,4.32,11,Thursday,102
2023-11-09,Alface,Hortifruti,1.94,11,Thursday,44
2023-11-09,Cenoura,Hortifruti,3.05,11,Thursday,59
2023-11-09,Detergente,Limpeza,2.39,11,Thursday,141
2023-11-09,Desinfetante,Limpeza,4.66,11,Thursday,134
2023-11-09,Shampoo,Higiene,10.7,11,Thursday,130
2023-11-09,Creme Dental,Higiene,3.04,11,Thursday,91
2023-11-09,Papel Higiênico,Higiene,10.96,11,Thursday,24
2023-11-09,Óleo de Soja,Mercearia,7.2,11,Thursday,94
2023-11-09,Macarrão Espaguete,Mercearia,4.28,11,Thursday,26
2023-11-09,Molho de Tomate,Mercearia,3.26,11,Thursday,85
2023-11-09,Café 500g,Mercearia,12.08,11,Thursday,200
2023-11-09,Biscoito Recheado,Mercearia,2.66,11,Thursday,27
2023-11-09,"Água Mineral 1,5L",Bebidas,1.99,11,Thursday,83
2023-11-09,Suco de Laranja,Bebidas,4.85,11,Thursday,93
2023-11-09,Vinho Tinto,Bebidas,29.93,11,Thursday,132
2023-11-09,Frango Congelado,Carnes,16.13,11,Thursday,67
2023-11-09,Carne Moída,Carnes,24.16,11,Thursday,64
2023-11-10,Leite Integral,Laticínios,4.48,11,Friday,26
2023-11-10,Pão Francês,Padaria,0.53,11,Friday,37
2023-11-10,Banana Nanica,Hortifruti,3.06,11,Friday,132
2023-11-10,Coca-Cola 2L,Bebidas,7.6,11,Friday,78
2023-11-10,Arroz 5kg,Mercearia,19.62,11,Friday,163
2023-11-10,Feijão Carioca,Mercearia,8.52,11,Friday,98
2023-11-10,Sabonete,Higiene,2.08,11,Friday,88
2023-11-10,Fralda Infantil,Infantil,39.6,11,Friday,77
2023-11-10,Queijo Mussarela,Laticínios,33.39,11,Friday,139
2023-11-10,Cerveja Lata,Bebidas,3.28,11,Friday,67
2023-11-10,Iogurte Natural,Laticínios,2.53,11,Friday,98
2023-11-10,Manteiga 200g,Laticínios,6.57,11,Friday,134
2023-11-10,Tomate,Hortifruti,4.03,11,Friday,144
2023-11-10,Alface,Hortifruti,2.09,11,Friday,107
2023-11-10,Cenoura,Hortifruti,2.88,11,Friday,72
2023-11-10,Detergente,Limpeza,2.42,11,Friday,66
2023-11-10,Desinfetante,Limpeza,4.56,11,Friday,137
2023-11-10,Shampoo,Higiene,9.59,11,Friday,103
2023-11-10,Creme Dental,Higiene,3.04,11,Friday,155
2023-11-10,Papel Higiênico,Higiene,9.81,11,Friday,103
2023-11-10,Óleo de Soja,Mercearia,7.0,11,Friday,127
2023-11-10,Macarrão Espaguete,Mercearia,4.17,11,Friday,101
2023-11-10,Molho de Tomate,Mercearia,3.1,11,Friday,67
2023-11-10,Café 500g,Mercearia,11.94,11,Friday,176
2023-11-10,Biscoito Recheado,Mercearia,2.38,11,Friday,126
2023-11-10,"Água Mineral 1,5L",Bebidas,2.08,11,Friday,137
2023-11-10,Suco de Laranja,Bebidas,5.27,11,Friday,42
2023-11-10,Vinho Tinto,Bebidas,29.81,11,Friday,109
2023-11-10,Frango Congelado,Carnes,15.18,11,Friday,146
2023-11-10,Carne Moída,Carnes,24.76,11,Friday,163
2023-11-11,Leite Integral,Laticínios,4.42,11,Saturday,67
2023-11-11,Pão Francês,Padaria,0.53,11,Saturday,106
2023-11-11,Banana Nanica,Hortifruti,2.88,11,Saturday,139
2023-11-11,Coca-Cola 2L,Bebidas,7.52,11,Saturday,172
2023-11-11,Arroz 5kg,Mercearia,20.39,11,Saturday,29
2023-11-11,Feijão Carioca,Mercearia,8.25,11,Saturday,119
2023-11-11,Sabonete,Higiene,2.02,11,Saturday,176
2023-11-11,Fralda Infantil,Infantil,41.66,11,Saturday,165
2023-11-11,Queijo Mussarela,Laticínios,35.31,11,Saturday,238
2023-11-11,Cerveja Lata,Bebidas,3.09,11,Saturday,134
2023-11-11,Iogurte Natural,Laticínios,2.64,11,Saturday,144
2023-11-11,Manteiga 200g,Laticínios,6.01,11,Saturday,104
2023-11-11,Tomate,Hortifruti,4.13,11,Saturday,53
2023-11-11,Alface,Hortifruti,2.13,11,Saturday,90
2023-11-11,Cenoura,Hortifruti,3.07,11,Saturday,139
2023-11-11,Detergente,Limpeza,2.37,11,Saturday,167
2023-11-11,Desinfetante,Limpeza,4.47,11,Saturday,43
2023-11-11,Shampoo,Higiene,10.71,11,Saturday,176
2023-11-11,Creme Dental,Higiene,2.98,11,Saturday,66
2023-11-11,Papel Higiênico,Higiene,10.86,11,Saturday,94
2023-11-11,Óleo de Soja,Mercearia,6.77,11,Saturday,213
2023-11-11,Macarrão Espaguete,Mercearia,4.06,11,Saturday,175
2023-11-11,Molho de Tomate,Mercearia,3.05,11,Saturday,207
2023-11-11,Café 500g,Mercearia,12.02,11,Saturday,136
2023-11-11,Biscoito Recheado,Mercearia,2.72,11,Saturday,84
2023-11-11,"Água Mineral 1,5L",Bebidas,1.94,11,Saturday,39
2023-11-11,Suco de Laranja,Bebidas,5.04,11,Saturday,175
2023-11-11,Vinho Tinto,Bebidas,30.52,11,Saturday,175
2023-11-11,Frango Congelado,Carnes,14.27,11,Saturday,118
2023-11-11,Carne Moída,Carnes,26.13,11,Saturday,116
2023-11-12,Leite Integral,Laticínios,4.79,11,Sunday,131
2023-11-12,Pão Francês,Padaria,0.5,11,Sunday,186
2023-11-12,Banana Nanica,Hortifruti,2.95,11,Sunday,125
2023-11-12,Coca-Cola 2L,Bebidas,7.46,11,Sunday,213
2023-11-12,Arroz 5kg,Mercearia,20.59,11,Sunday,82
2023-11-12,Feijão Carioca,Mercearia,8.48,11,Sunday,31
2023-11-12,Sabonete,Higiene,2.0,11,Sunday,212
2023-11-12,Fralda Infantil,Infantil,43.3,11,Sunday,65
2023-11-12,Queijo Mussarela,Laticínios,35.12,11,Sunday,125
2023-11-12,Cerveja Lata,Bebidas,3.18,11,Sunday,91
2023-11-12,Iogurte Natural,Laticínios,2.6,11,Sunday,113
2023-11-12,Manteiga 200g,Laticínios,5.71,11,Sunday,182
2023-11-12,Tomate,Hortifruti,4.33,11,Sunday,164
2023-11-12,Alface,Hortifruti,2.09,11,Sunday,209
2023-11-12,Cenoura,Hortifruti,2.93,11,Sunday,101
2023-11-12,Detergente,Limpeza,2.12,11,Sunday,178
2023-11-12,Desinfetante,Limpeza,4.89,11,Sunday,35
2023-11-12,Shampoo,Higiene,10.86,11,Sunday,56
2023-11-12,Creme Dental,Higiene,3.28,11,Sunday,77
2023-11-12,Papel Higiênico,Higiene,10.1,11,Sunday,152
2023-11-12,Óleo de Soja,Mercearia,7.25,11,Sunday,57
2023-11-12,Macarrão Espaguete,Mercearia,4.16,11,Sunday,160
2023-11-12,Molho de Tomate,Mercearia,3.09,11,Sunday,205
2023-11-12,Café 500g,Mercearia,11.92,11,Sunday,84
2023-11-12,Biscoito Recheado,Mercearia,2.67,11,Sunday,103
2023-11-12,"Água Mineral 1,5L",Bebidas,2.02,11,Sunday,88
2023-11-12,Suco de Laranja,Bebidas,5.11,11,Sunday,147
2023-11-12,Vinho Tinto,Bebidas,32.27,11,Sunday,152
2023-11-12,Frango Congelado,Carnes,14.43,11,Sunday,181
2023-11-12,Carne Moída,Carnes,24.08,11,Sunday,60
2023-11-13,Leite Integral,Laticínios,4.89,11,Monday,72
2023-11-13,Pão Francês,Padaria,0.53,11,Monday,36
2023-11-13,Banana Nanica,Hortifruti,3.29,11,Monday,45
2023-11-13,Coca-Cola 2L,Bebidas,7.34,11,Monday,82
2023-11-13,Arroz 5kg,Mercearia,21.1,11,Monday,36
2023-11-13,Feijão Carioca,Mercearia,8.16,11,Monday,88
2023-11-13,Sabonete,Higiene,2.16,11,Monday,17
2023-11-13,Fralda Infantil,Infantil,40.92,11,Monday,73
2023-11-13,Queijo Mussarela,Laticínios,34.38,11,Monday,85
2023-11-13,Cerveja Lata,Bebidas,2.9,11,Monday,85
2023-11-13,Iogurte Natural,Laticínios,2.67,11,Monday,22
2023-11-13,Manteiga 200g,Laticínios,6.33,11,Monday,71
2023-11-13,Tomate,Hortifruti,4.08,11,Monday,113
2023-11-13,Alface,Hortifruti,1.94,11,Monday,76
2023-11-13,Cenoura,Hortifruti,2.98,11,Monday,12
2023-11-13,Detergente,Limpeza,2.42,11,Monday,22
2023-11-13,Desinfetante,Limpeza,4.93,11,Monday,123
2023-11-13,Shampoo,Higiene,10.7,11,Monday,88
2023-11-13,Creme Dental,Higiene,3.17,11,Monday,89
2023-11-13,Papel Higiênico,Higiene,9.7,11,Monday,101
2023-11-13,Óleo de Soja,Mercearia,7.59,11,Monday,97
2023-11-13,Macarrão Espaguete,Mercearia,4.21,11,Monday,92
2023-11-13,Molho de Tomate,Mercearia,3.05,11,Monday,26
2023-11-13,Café 500g,Mercearia,11.53,11,Monday,89
2023-11-13,Biscoito Recheado,Mercearia,2.61,11,Monday,53
2023-11-13,"Água Mineral 1,5L",Bebidas,2.18,11,Monday,48
2023-11-13,Suco de Laranja,Bebidas,5.23,11,Monday,59
2023-11-13,Vinho Tinto,Bebidas,30.87,11,Monday,88
2023-11-13,Frango Congelado,Carnes,15.61,11,Monday,59
2023-11-13,Carne Moída,Carnes,27.22,11,Monday,50
2023-11-14,Leite Integral,Laticínios,4.56,11,Tuesday,37
2023-11-14,Pão Francês,Padaria,0.51,11,Tuesday,92
2023-11-14,Banana Nanica,Hortifruti,2.94,11,Tuesday,122
2023-11-14,Coca-Cola 2L,Bebidas,7.34,11,Tuesday,107
2023-11-14,Arroz 5kg,Mercearia,21.28,11,Tuesday,70
2023-11-14,Feijão Carioca,Mercearia,8.1,11,Tuesday,121
2023-11-14,Sabonete,Higiene,1.97,11,Tuesday,97
2023-11-14,Fralda Infantil,Infantil,41.39,11,Tuesday,112
2023-11-14,Queijo Mussarela,Laticínios,37.84,11,Tuesday,50
2023-11-14,Cerveja Lata,Bebidas,3.02,11,Tuesday,130
2023-11-14,Iogurte Natural,Laticínios,2.48,11,Tuesday,93
2023-11-14,Manteiga 200g,Laticínios,5.81,11,Tuesday,96
2023-11-14,Tomate,Hortifruti,3.82,11,Tuesday,42
2023-11-14,Alface,Hortifruti,2.04,11,Tuesday,48
2023-11-14,Cenoura,Hortifruti,2.9,11,Tuesday,45
2023-11-14,Detergente,Limpeza,2.16,11,Tuesday,85
2023-11-14,Desinfetante,Limpeza,4.43,11,Tuesday,32
2023-11-14,Shampoo,Higiene,9.68,11,Tuesday,97
2023-11-14,Creme Dental,Higiene,2.91,11,Tuesday,83
2023-11-14,Papel Higiênico,Higiene,10.91,11,Tuesday,131
2023-11-14,Óleo de Soja,Mercearia,7.61,11,Tuesday,101
2023-11-14,Macarrão Espaguete,Mercearia,3.91,11,Tuesday,25
2023-11-14,Molho de Tomate,Mercearia,2.99,11,Tuesday,93
2023-11-14,Café 500g,Mercearia,11.77,11,Tuesday,64
2023-11-14,Biscoito Recheado,Mercearia,2.45,11,Tuesday,120
2023-11-14,"Água Mineral 1,5L",Bebidas,2.0,11,Tuesday,90
2023-11-14,Suco de Laranja,Bebidas,4.9,11,Tuesday,53
2023-11-14,Vinho Tinto,Bebidas,30.17,11,Tuesday,22
2023-11-14,Frango Congelado,Carnes,15.13,11,Tuesday,118
2023-11-14,Carne Moída,Carnes,26.43,11,Tuesday,125
2023-11-15,Leite Integral,Laticínios,4.6,11,Wednesday,92
2023-11-15,Pão Francês,Padaria,0.53,11,Wednesday,78
2023-11-15,Banana Nanica,Hortifruti,2.95,11,Wednesday,104
2023-11-15,Coca-Cola 2L,Bebidas,7.18,11,Wednesday,100
2023-11-15,Arroz 5kg,Mercearia,20.62,11,Wednesday,112
2023-11-15,Feijão Carioca,Mercearia,8.05,11,Wednesday,16
2023-11-15,Sabonete,Higiene,2.01,11,Wednesday,45
2023-11-15,Fralda Infantil,Infantil,38.55,11,Wednesday,78
2023-11-15,Queijo Mussarela,Laticínios,33.67,11,Wednesday,135
2023-11-15,Cerveja Lata,Bebidas,3.08,11,Wednesday,158
2023-11-15,Iogurte Natural,Laticínios,2.72,11,Wednesday,98
2023-11-15,Manteiga 200g,Laticínios,6.26,11,Wednesday,98
2023-11-15,Tomate,Hortifruti,3.89,11,Wednesday,45
2023-11-15,Alface,Hortifruti,2.2,11,Wednesday,56
2023-11-15,Cenoura,Hortifruti,3.3,11,Wednesday,126
2023-11-15,Detergente,Limpeza,2.36,11,Wednesday,129
2023-11-15,Desinfetante,Limpeza,4.4,11,Wednesday,51
2023-11-15,Shampoo,Higiene,10.56,11,Wednesday,104
2023-11-15,Creme Dental,Higiene,2.91,11,Wednesday,125
2023-11-15,Papel Higiênico,Higiene,10.96,11,Wednesday,63
2023-11-15,Óleo de Soja,Mercearia,6.79,11,Wednesday,77
2023-11-15,Macarrão Espaguete,Mercearia,3.8,11,Wednesday,31
2023-11-15,Molho de Tomate,Mercearia,2.9,11,Wednesday,25
2023-11-15,Café 500g,Mercearia,12.93,11,Wednesday,73
2023-11-15,Biscoito Recheado,Mercearia,2.42,11,Wednesday,19
2023-11-15,"Água Mineral 1,5L",Bebidas,2.11,11,Wednesday,17
2023-11-15,Suco de Laranja,Bebidas,5.49,11,Wednesday,36
2023-11-15,Vinho Tinto,Bebidas,30.62,11,Wednesday,44
2023-11-15,Frango Congelado,Carnes,15.89,11,Wednesday,26
2023-11-15,Carne Moída,Carnes,26.45,11,Wednesday,124
2023-11-16,Leite Integral,Laticínios,4.58,11,Thursday,152
2023-11-16,Pão Francês,Padaria,0.48,11,Thursday,75
2023-11-16,Banana Nanica,Hortifruti,3.29,11,Thursday,66
2023-11-16,Coca-Cola 2L,Bebidas,8.16,11,Thursday,33
2023-11-16,Arroz 5kg,Mercearia,21.57,11,Thursday,104
2023-11-16,Feijão Carioca,Mercearia,8.04,11,Thursday,121
2023-11-16,Sabonete,Higiene,1.98,11,Thursday,61
2023-11-16,Fralda Infantil,Infantil,39.46,11,Thursday,28
2023-11-16,Queijo Mussarela,Laticínios,34.74,11,Thursday,57
2023-11-16,Cerveja Lata,Bebidas,2.91,11,Thursday,76
2023-11-16,Iogurte Natural,Laticínios,2.7,11,Thursday,98
2023-11-16,Manteiga 200g,Laticínios,6.29,11,Thursday,125
2023-11-16,Tomate,Hortifruti,4.07,11,Thursday,91
2023-11-16,Alface,Hortifruti,2.16,11,Thursday,101
2023-11-16,Cenoura,Hortifruti,2.93,11,Thursday,156
2023-11-16,Detergente,Limpeza,2.4,11,Thursday,132
2023-11-16,Desinfetante,Limpeza,4.88,11,Thursday,78
2023-11-16,Shampoo,Higiene,10.78,11,Thursday,128
2023-11-16,Creme Dental,Higiene,3.26,11,Thursday,71
2023-11-16,Papel Higiênico,Higiene,9.99,11,Thursday,136
2023-11-16,Óleo de Soja,Mercearia,7.17,11,Thursday,77
2023-11-16,Macarrão Espaguete,Mercearia,3.81,11,Thursday,89
2023-11-16,Molho de Tomate,Mercearia,3.23,11,Thursday,82
